freq,re,im
186.16000366211,5.3198268958426,5.2611666162797
186.20399475098,5.3355497108405,5.2588747692103
186.24800109863,5.3511627852412,5.2565023157544
186.2919921875,5.3666658897147,5.2540459956169
186.33599853516,5.3820556644177,5.2515148186437
186.37998962402,5.397334494122,5.2489121354879
186.42399597168,5.4124982084952,5.2462362893766
186.46800231934,5.4275490065604,5.2434911115653
186.5119934082,5.4424838238689,5.240682554173
186.55599975586,5.4573048250575,5.2378095368508
186.59999084473,5.4720078994247,5.2348754024733
186.64399719238,5.4865939623118,5.2318845776515
186.68798828125,5.501064938861,5.228839187288
186.73199462891,5.5154167965211,5.2257399086395
186.77598571777,5.5296510122873,5.2225925387461
186.81999206543,5.543766748209,5.2193980469137
186.8639831543,5.5577641019685,5.2161578065112
186.90798950195,5.5716443912464,5.2128781248931
186.95199584961,5.5854043960255,5.2095578773027
186.99598693848,5.599046786044,5.2062028632201
187.03999328613,5.6125704919618,5.2028134359825
187.083984375,5.6259772056192,5.1993938867327
187.12800598145,5.6392640134528,5.1959476728715
187.17199707031,5.6524338211651,5.1924762950862
187.21600341797,5.6654860587642,5.18898033583
187.25999450684,5.67842092822,5.1854651426907
187.30400085449,5.6912401097974,5.1819339217327
187.34799194336,5.7039416442176,5.1783866851295
187.39199829102,5.7165283731584,5.1748265749914
187.43600463867,5.7290001967211,5.1712571672711
187.47999572754,5.7413576533756,5.167684539637
187.5240020752,5.7536013893861,5.1641025708349
187.56799316406,5.7657320383999,5.1605184924356
187.61199951172,5.7777516393449,5.1569362314845
187.65599060059,5.7896595918771,5.15335805924
187.69999694824,5.8014583135896,5.1497830381831
187.74398803711,5.8131476582375,5.1462164191993
187.78799438477,5.8247288304037,5.142656194683
187.83198547363,5.8362032640306,5.1391133113682
187.87599182129,5.8475725007801,5.1355836616425
187.91999816895,5.8588372601542,5.1320678229827
187.96398925781,5.8699992787945,5.1285707133925
188.00799560547,5.8810592371383,5.1250985021085
188.05198669434,5.8920180558322,5.121644556999
188.09599304199,5.9028785213189,5.1182181557827
188.13998413086,5.9136422786002,5.1148191267043
188.18399047852,5.9243083506961,5.1114495877658
188.22798156738,5.9348808247138,5.1081075483306
188.27200317383,5.9453603332962,5.1048008430531
188.3159942627,5.9557485759278,5.1015264911522
188.36000061035,5.9660475668466,5.0982917699749
188.40400695801,5.9762573740946,5.0950935850395
188.44799804688,5.9863829535108,5.0919375939643
188.49200439453,5.9964228269188,5.088821751162
188.5359954834,6.0063798716487,5.0857457789776
188.58000183105,6.0162572161872,5.0827185323955
188.62399291992,6.0260552466194,5.0797375847965
188.66799926758,6.0357750168536,5.0768030342713
188.71199035645,6.0454194369636,5.0739145936583
188.7559967041,6.0549925616598,5.0710803566272
188.80000305176,6.0644932346805,5.0682989497093
188.84399414063,6.0739244003251,5.065567251532
188.88800048828,6.083288887472,5.0628894515952
188.93199157715,6.092588853138,5.0602700359358
188.9759979248,6.1018238456663,5.0577044936685
189.01998901367,6.1109982844387,5.0551959437238
189.06399536133,6.120113567469,5.0527479900613
189.1079864502,6.1291721877639,5.050357286479
189.15199279785,6.1381760443705,5.0480276303546
189.19598388672,6.1471270474103,5.0457599793397
189.23999023438,6.1560262311351,5.0435503804194
189.28399658203,6.1648774739673,5.04140626342
189.3279876709,6.1736832948999,5.0393271088929
189.37199401855,6.1824427727755,5.0373053114147
189.41598510742,6.1911620734234,5.0353526296644
189.46000671387,6.1998406800954,5.03346617633
189.50399780273,6.2084805287435,5.031638323617
189.54800415039,6.2170861420566,5.0298807430045
189.59199523926,6.2256575026032,5.0281907324202
189.63600158691,6.2341979404714,5.0265629104227
189.67999267578,6.2427095256552,5.02500225236
189.72399902344,6.2511930426821,5.0235097923373
189.76800537109,6.2596528298506,5.022083391512
189.81199645996,6.268088783066,5.0207220020895
189.85600280762,6.2765040777296,5.0194293158368
189.89999389648,6.2849027787632,5.0182053614368
189.94400024414,6.2932821977815,5.017044040574
189.98799133301,6.3016497847168,5.0159484300176
190.03199768066,6.3100036804154,5.0149219408216
190.07598876953,6.3183480603519,5.0139629042617
190.11999511719,6.3266845148913,5.0130674688098
190.16398620605,6.3350140568204,5.0122361496852
190.20799255371,6.3433410972191,5.011472531181
190.25199890137,6.3516643499119,5.0107727636138
190.29598999023,6.3599884186212,5.0101370441329
190.33999633789,6.3683144219332,5.0095641894719
190.38398742676,6.3766454929922,5.0090566924049
190.42799377441,6.3849810453846,5.0086103838015
190.47198486328,6.3933254163299,5.0082276481059
190.51599121094,6.4016793103461,5.0079025011141
190.5599822998,6.4100448018575,5.0076416324253
190.60398864746,6.4184226882618,5.0074373499136
190.64797973633,6.4268174524622,5.007296133766
190.69200134277,6.4352279979858,5.0072106908948
190.73600769043,6.4436572579748,5.0071781958269
190.7799987793,6.4521068446346,5.0072080575514
190.82400512695,6.4605798444919,5.0072882255633
190.86799621582,6.4690756505829,5.0074249162939
190.91200256348,6.4775980225951,5.0076161955098
190.95599365234,6.4861471113986,5.0078604492043
191,6.4947250643524,5.0081539336576
191.04399108887,6.5033323408953,5.0084957255847
191.08799743652,6.5119714209082,5.0088856912564
191.13198852539,6.5206445036822,5.0093259155831
191.17599487305,6.529352631356,5.0098110342059
191.2200012207,6.5380966029115,5.0103437441957
191.26399230957,6.546879180641,5.010918758068
191.30799865723,6.5556998272451,5.01153473981
191.35198974609,6.5645602301319,5.0121906372402
191.39599609375,6.5734617941543,5.0128876235945
191.43998718262,6.5824071197122,5.0136238289034
191.48399353027,6.5913954555677,5.0143954792095
191.52798461914,6.6004294078877,5.0152006912815
191.5719909668,6.6095094894765,5.0160414482494
191.61598205566,6.6186374969415,5.0169149575649
191.65998840332,6.6278133044662,5.0178188409787
191.70399475098,6.6370380044787,5.0187506028531
191.74798583984,6.6463136487193,5.0197128194028
191.7919921875,6.6556404919203,5.0206991307364
191.83598327637,6.6650194597974,5.0217104885526
191.88000488281,6.6744516319294,5.0227414241603
191.92399597168,6.6839369654054,5.0237983979777
191.96800231934,6.6934760944624,5.0248710401391
192.0119934082,6.7030728528203,5.0259649626026
192.05599975586,6.7127232063551,5.0270726725356
192.10000610352,6.7224324839668,5.0281944538057
192.14399719238,6.7321966110659,5.0293304662641
192.18800354004,6.7420193604132,5.0304774226913
192.23199462891,6.7519007145136,5.0316311360072
192.27600097656,6.7618407333964,5.0327963322121
192.31999206543,6.7718397757781,5.033964811939
192.36399841309,6.7818982792089,5.0351372899946
192.40798950195,6.7920166566852,5.0363115014919
192.45199584961,6.8021957781907,5.0374901098895
192.49598693848,6.812434457211,5.038664271173
192.53999328613,6.82273468603,5.0398352887157
192.58399963379,6.8330944107583,5.0410011026105
192.62799072266,6.8435163471449,5.0421626996508
192.67199707031,6.8539985273098,5.0433162572131
192.71598815918,6.8645426951835,5.0444575964701
192.75999450684,6.8751475405742,5.0455873124533
192.8039855957,6.8858127889447,5.0467064064011
192.84799194336,6.8965403625199,5.0478071576801
192.89198303223,6.9073285440827,5.0488911882315
192.93598937988,6.9181761037171,5.0499573182849
192.97998046875,6.9290856301418,5.0510022499191
193.0240020752,6.940054850796,5.0520243841303
193.06800842285,6.9510845022726,5.0530220872824
193.11199951172,6.9621729432731,5.0539952009306
193.15600585938,6.9733212290219,5.0549428096918
193.19999694824,6.984529020455,5.0558598369489
193.2440032959,6.9957946689975,5.0567461077749
193.28799438477,7.0071177419271,5.0575983003763
193.33200073242,7.0184984776537,5.0584175699629
193.37599182129,7.0299359158481,5.059200378991
193.41999816895,7.0414298532691,5.0599458925298
193.46398925781,7.0529796452311,5.0606512856707
193.50799560547,7.0645835373237,5.0613181410671
193.55200195313,7.0762429519754,5.0619413983492
193.59599304199,7.0879542238632,5.0625212882185
193.63999938965,7.0997196545028,5.0630567148636
193.68399047852,7.1115359773304,5.0635468500728
193.72799682617,7.1234033430935,5.0639867166243
193.77198791504,7.1353216105558,5.0643736423328
193.8159942627,7.1472882978037,5.0647125698088
193.85998535156,7.15930321998,5.0649977656082
193.90399169922,7.1713648731305,5.065228459653
193.94798278809,7.183473052168,5.0654068259291
193.99198913574,7.1956270291404,5.0655268987257
194.0359954834,7.2078235668884,5.0655860077061
194.07998657227,7.2200638384805,5.0655874652844
194.12399291992,7.2323458662518,5.0655284767594
194.16798400879,7.2446681970126,5.0654064441222
194.21200561523,7.2570292871874,5.0652205697857
194.2559967041,7.2694282446653,5.0649715354892
194.30000305176,7.2818647501936,5.0646553303207
194.34399414063,7.2943360078765,5.0642743604489
194.38800048828,7.3068415612021,5.063823325843
194.43200683594,7.3193798782815,5.0633045068367
194.4759979248,7.3319497911117,5.0627160179537
194.52000427246,7.3445487620137,5.0620579135418
194.56399536133,7.3571769256837,5.0613232492619
194.60800170898,7.3698324847286,5.0605197704817
194.65199279785,7.3825127874663,5.059641316368
194.69599914551,7.3952172153945,5.0586892997601
194.73999023438,7.40794443151,5.0576605284429
194.78399658203,7.4206925980315,5.0565547125706
194.8279876709,7.4334599976352,5.0553728531712
194.87199401855,7.4462448559125,5.054112832166
194.91600036621,7.4590466036667,5.0527742317029
194.95999145508,7.4718625720491,5.0513539694796
195.00399780273,7.4846920772533,5.0498584303062
195.0479888916,7.4975324573383,5.0482795644838
195.09199523926,7.510382624908,5.046619877503
195.13598632813,7.5232414904257,5.0448818853817
195.17999267578,7.5361064166913,5.0430606604381
195.22398376465,7.5489752225189,5.0411533147106
195.2679901123,7.5618467795802,5.0391673620898
195.31198120117,7.5747204768679,5.0370973962472
195.35598754883,7.5875932096943,5.0349445711788
195.40000915527,7.6004634465353,5.0327075130681
195.44400024414,7.6133304675201,5.0303876640254
195.4880065918,7.626191287298,5.0279824820767
195.53199768066,7.6390448953587,5.025495823213
195.57600402832,7.6518890463091,5.0229248083829
195.61999511719,7.6647227225276,5.0202682763536
195.66400146484,7.677543865649,5.01752782429
195.70799255371,7.690350272903,5.0147037468653
195.75199890137,7.7031398011478,5.0117944778902
195.79598999023,7.715910990366,5.008799971124
195.83999633789,7.7286634910187,5.0057256512445
195.88400268555,7.7413954171284,5.0025675424126
195.92799377441,7.7541019631899,4.9993243708362
195.97200012207,7.7667849748977,4.9959973477667
196.01599121094,7.7794415204981,4.9925903417204
196.05999755859,7.7920687719825,4.989098410007
196.10398864746,7.804667165006,4.9855282765986
196.14799499512,7.8172320390412,4.981873060898
196.19198608398,7.8297650448622,4.9781396390189
196.23599243164,7.8422622058665,4.9743226604594
196.27998352051,7.8547227319115,4.9704287554448
196.32398986816,7.8671435389767,4.9664535529427
196.36799621582,7.8795263413436,4.9624020837187
196.41198730469,7.8918656383131,4.9582713250456
196.45599365234,7.9041622831413,4.9540634619036
196.49998474121,7.9164134602576,4.9497767895475
196.54399108887,7.9286178673549,4.9454159056923
196.58798217773,7.9407746179458,4.9409842996581
196.63200378418,7.9528821712881,4.936475011465
196.67599487305,7.9649381433164,4.9318938698941
196.7200012207,7.9769410776891,4.9272406663759
196.76399230957,7.9888899241729,4.922514064763
196.80799865723,8.000783224293,4.9177209089424
196.85200500488,8.0126198740201,4.9128582593102
196.89599609375,8.0243978934048,4.9079273462543
196.94000244141,8.0361165373864,4.9029295350398
196.98399353027,8.0477734137648,4.897867209184
197.02799987793,8.0593676056349,4.8927368732
197.0719909668,8.0708982878799,4.8875472721514
197.11599731445,8.0823646465761,4.8822946384554
197.15998840332,8.0937645494259,4.8769824487192
197.20399475098,8.1050966820348,4.8716119119195
197.24798583984,8.1163593811631,4.8661780011515
197.2919921875,8.1275532873325,4.8606890721728
197.33599853516,8.1386768100556,4.8551507693725
197.37998962402,8.1497272529246,4.8495519115714
197.42399597168,8.1607054013311,4.843904159876
197.46798706055,8.1716089748332,4.8382042286001
197.5119934082,8.1824378082407,4.8324537798899
197.55598449707,8.193191301726,4.8266575588748
197.59999084473,8.2038678119315,4.8208141345098
197.64398193359,8.2144650507285,4.8149257337744
197.68798828125,8.224985098239,4.808993215411
197.7320098877,8.2354258752264,4.8030182431301
197.77600097656,8.2457868477001,4.7970091857932
197.82000732422,8.2560666918252,4.7909563282475
197.86399841309,8.2662647305138,4.7848647581696
197.90800476074,8.2763810268542,4.7787430758028
197.95199584961,8.2864130117145,4.772579510729
197.99600219727,8.2963643132933,4.7663929986356
198.03999328613,8.3062299426286,4.7601712566665
198.08399963379,8.3160125885775,4.7539247944478
198.12799072266,8.3257104641535,4.7476489343799
198.17199707031,8.3353229178289,4.7413507688414
198.21600341797,8.3448491221757,4.7350266071736
198.25999450684,8.3542898375317,4.7286794830873
198.30400085449,8.3636449521177,4.7223131103317
198.34799194336,8.3729131972213,4.7159308125907
198.39199829102,8.3820948317967,4.7095276460258
198.43598937988,8.3911910466661,4.7031188573087
198.47999572754,8.4002001254467,4.6966900302088
198.52398681641,8.4091217351261,4.6902532946758
198.56799316406,8.4179547935288,4.6837999886405
198.61198425293,8.4267032684537,4.6773469747992
198.65599060059,8.435364809449,4.6708874443019
198.69999694824,8.4439381092668,4.6644191822684
198.74398803711,8.4524254427002,4.6579526138048
198.78799438477,8.4608257272088,4.6514790674168
198.83198547363,8.4691408580178,4.645014072336
198.87599182129,8.477369658993,4.63854925124
198.91998291016,8.4855135741907,4.63209181439
198.9640045166,8.4935694551945,4.6256353368219
199.00799560547,8.5015410152881,4.6191861517062
199.05200195313,8.5094288450432,4.6127502054413
199.09599304199,8.5172306800975,4.606320383379
199.13999938965,8.5249507685575,4.5999094146527
199.1840057373,8.5325878418574,4.5935131322894
199.22799682617,8.5401406215723,4.587127363337
199.27200317383,8.5476103251023,4.5807602300549
199.3159942627,8.5550002417036,4.5744156206227
199.36000061035,8.5623089191405,4.5680919241106
199.40399169922,8.5695375721785,4.5617893885373
199.44799804688,8.5766872361584,4.5555108245482
199.49198913574,8.5837563757188,4.5492568887114
199.5359954834,8.5907483012031,4.5430294920695
199.57998657227,8.5976642890507,4.5368348024883
199.62399291992,8.6045030669903,4.5306666620421
199.66799926758,8.6112661129637,4.524530644971
199.71199035645,8.617954562154,4.5184253120177
199.7559967041,8.6245701983213,4.512355345738
199.79998779297,8.6311139335915,4.5063261322524
199.84399414063,8.6375842262269,4.5003241777083
199.88798522949,8.6439854930405,4.4943684911913
199.93199157715,8.65031599858,4.4884461660402
199.97598266602,8.6565791961898,4.4825670151837
200.01998901367,8.6627757695797,4.4767310752791
200.06399536133,8.6689057106968,4.4709384880739
200.1079864502,8.6749697750642,4.4651870030185
200.15200805664,8.6809715512821,4.4594861376282
200.19599914551,8.6869092649433,4.4538292046809
200.24000549316,8.6927874723951,4.4482227294902
200.28399658203,8.6986041095985,4.4426609135513
200.32800292969,8.7043625765914,4.4371518851455
200.37199401855,8.7100623544949,4.4316870336809
200.41600036621,8.7157073597874,4.4262812383371
200.45999145508,8.7212963173017,4.4209220145705
200.50399780273,8.7268337029516,4.4156267234363
200.54800415039,8.7323169352011,4.4103765220202
200.59199523926,8.7377495179699,4.405183511466
200.63600158691,8.7431334323846,4.4000457821834
200.67999267578,8.7484692464168,4.3949659281482
200.72399902344,8.7537578712122,4.3899433481795
200.7679901123,8.7590035293937,4.3849837562533
200.81199645996,8.7642029586425,4.3800766533561
200.85598754883,8.7693617066506,4.3752341054474
200.89999389648,8.7744777621684,4.3704436844562
200.94398498535,8.779555616003,4.3657187729889
200.98799133301,8.78459670297,4.3610592443562
201.03199768066,8.7895996444281,4.3564548391106
201.07598876953,8.7945682646504,4.3519147595148
201.11999511719,8.7995049762047,4.3474378480303
201.16398620605,8.804408425711,4.3430244259763
201.20799255371,8.8092813040015,4.3386724234748
201.25198364258,8.8141263470927,4.3343860657288
201.29598999023,8.8189437847844,4.330160530426
201.3399810791,8.8237365482527,4.326008042382
201.38400268555,8.8285028111445,4.3219089079767
201.42799377441,8.8332480750861,4.3178820966764
201.47200012207,8.8379703646731,4.3139105080458
201.51600646973,8.8426734242175,4.3100102540001
201.55999755859,8.8473593001246,4.3061770520954
201.60400390625,8.8520277015255,4.3024055691056
201.64799499512,8.8566812018585,4.2987006225253
201.69200134277,8.8613208124985,4.2950569391807
201.73599243164,8.8659481889294,4.2914823690367
201.7799987793,8.870565188209,4.2879732182858
201.82398986816,8.8751735343568,4.2845284012128
201.86799621582,8.879772649303,4.2811434766418
201.91198730469,8.8843661141615,4.2778265439693
201.95599365234,8.8889539396268,4.2745690230195
202,8.8935394380936,4.2713799249663
202.04399108887,8.8981222719142,4.2682562034851
202.08799743652,8.9027047861757,4.2651903059029
202.13198852539,8.9072886264622,4.2621923985432
202.17599487305,8.9118736430301,4.2592521774114
202.21998596191,8.9164623445861,4.2563747534333
202.26399230957,8.9210582230933,4.2535642049571
202.30798339844,8.9256584998408,4.2508100918602
202.35198974609,8.9302668781862,4.2481202097697
202.39598083496,8.9348839579145,4.2454861253605
202.43998718262,8.9395122286413,4.2429152681938
202.48400878906,8.9441509742024,4.2403991371926
202.52798461914,8.9488039728795,4.2379475451503
202.57200622559,8.9534694951541,4.2355486876251
202.61599731445,8.9581523015883,4.2332113390811
202.66000366211,8.9628500809799,4.2309278435521
202.70399475098,8.9675666146298,4.228701354023
202.74800109863,8.972301732423,4.2265281797534
202.7919921875,8.9770579963331,4.2244111076619
202.83599853516,8.9818346227462,4.2223462613447
202.87998962402,8.9866339027691,4.2203373465916
202.92399597168,8.9914570308861,4.21837607001
202.96800231934,8.9963045700116,4.2164719590759
203.0119934082,9.0011775127858,4.2146106491097
203.05599975586,9.0060776949372,4.2128063860447
203.09999084473,9.0110043560601,4.2110439424409
203.14399719238,9.0159618398912,4.2093336376507
203.18798828125,9.0209475161614,4.2076710367544
203.23199462891,9.025964664916,4.2060497768822
203.27598571777,9.0310129285454,4.2044757807032
203.31999206543,9.0360930385577,4.2029422596529
203.36399841309,9.0412072601518,4.2014575876573
203.40798950195,9.0463555709428,4.200010734799
203.45199584961,9.0515378395688,4.1986023404022
203.49598693848,9.0567575699433,4.1972411480402
203.53999328613,9.062012493907,4.195910095915
203.583984375,9.0673053521621,4.1946250684093
203.62799072266,9.0726348501285,4.1933679408218
203.67198181152,9.0780039548092,4.1921493076202
203.71600341797,9.0834129951003,4.1909682685365
203.75999450684,9.0888606660212,4.1898180755202
203.80400085449,9.0943501810078,4.1887016897344
203.84800720215,9.0998797969262,4.187611555453
203.89199829102,9.1054516409799,4.1865543391764
203.93600463867,9.1110648237214,4.1855264255947
203.97999572754,9.1167205809095,4.184523811769
204.0240020752,9.1224207175555,4.183549712812
204.06799316406,9.128162700069,4.1825946448421
204.11199951172,9.1339508211506,4.1816739820254
204.15599060059,9.1397808582601,4.1807656352952
204.19999694824,9.1456563233053,4.1798830697916
204.24398803711,9.1515776551876,4.1790227082165
204.28799438477,9.1575434458594,4.178178070299
204.33200073242,9.1635545395154,4.177351075079
204.37599182129,9.1696117828846,4.1765436445271
204.41999816895,9.1757150976506,4.1757493412826
204.46398925781,9.1818651501886,4.1749707050085
204.50799560547,9.1880610301426,4.1742064444008
204.55198669434,9.1943027466394,4.1734497977765
204.59599304199,9.200592003434,4.1727090063936
204.63998413086,9.2069271381823,4.1719737766321
204.68399047852,9.2133087409526,4.1712445943771
204.72798156738,9.2197376385976,4.1705280994116
204.77198791504,9.2262127078161,4.1698121117976
204.8159942627,9.2327352182989,4.1691040753442
204.85998535156,9.2393041775801,4.1684006327882
204.90400695801,9.2459180795967,4.1676931942358
204.94799804688,9.2525802294181,4.1669938632598
204.99200439453,9.2592874397793,4.1662905081066
205.0359954834,9.2660413494339,4.1655893321973
205.08000183105,9.2728402754494,4.1648799823441
205.12399291992,9.2796862725741,4.1641765851053
205.16799926758,9.2865771506575,4.1634611691084
205.21199035645,9.2935121281809,4.1627412712992
205.2559967041,9.3004914624854,4.1620114943428
205.30000305176,9.3075160910962,4.1612758045452
205.34399414063,9.3145839356547,4.1605298200529
205.38800048828,9.3216971072612,4.1597758088767
205.43199157715,9.3288529791713,4.159011266274
205.4759979248,9.3360510763735,4.1582332867146
205.51998901367,9.3432915580325,4.1574367589582
205.56399536133,9.3505747192333,4.1566302316891
205.6079864502,9.3578997204825,4.1558120541474
205.65199279785,9.3652642992254,4.1549736822356
205.69599914551,9.372670477389,4.1541176904192
205.73999023438,9.380116409744,4.1532458810537
205.78399658203,9.3876001867117,4.1523484312119
205.8279876709,9.3951244443667,4.1514352624893
205.87199401855,9.4026860880322,4.1505006454462
205.91598510742,9.4102834590426,4.1495385727716
205.95999145508,9.4179191977807,4.1485589770858
206.00398254395,9.4255914636605,4.1475564827742
206.0479888916,9.4332978677825,4.146525206008
206.09197998047,9.4410395276902,4.1454684848521
206.13600158691,9.4488141287943,4.1443873053317
206.18000793457,9.4566223474866,4.143277000228
206.22399902344,9.4644630426265,4.1421368315403
206.26800537109,9.4723346134904,4.1409700483822
206.31199645996,9.4802377277127,4.1397767798441
206.35600280762,9.4881695219986,4.1385454919781
206.39999389648,9.4961311054986,4.1372867378156
206.44400024414,9.5041218730567,4.1360002811008
206.48799133301,9.5121393101643,4.1346781143497
206.53199768066,9.5201818017255,4.1333210806983
206.57598876953,9.5282520068007,4.1319343464296
206.61999511719,9.5363455783931,4.1305090256357
206.66400146484,9.5444629910717,4.1290531083228
206.70799255371,9.5526031661118,4.1275607055159
206.75199890137,9.5607645661191,4.1260299284011
206.79598999023,9.5689471135084,4.124463444479
206.83999633789,9.5771510048097,4.1228629681006
206.88398742676,9.5853724122411,4.1212249265042
206.92799377441,9.5936125291712,4.1195499364713
206.97198486328,9.6018690690883,4.1178338222832
